Unnamed: 0,RecordID,RID,Squib,ReactionOrder,Pre-Exp Factor Coeff,Pre-Exp Factor Power,Activation Energy,Reactant 1,Reactant 2,Reactant 3,Product 1,Product 2,Product 3,Temperature,Reaction Order
13305,18710.0,7944.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=A213CC8932B6053E89D902BA4D489A09?id=1976GOL/LEI5717:1,1.0,7.4,13,-138020,['C12C=CC2CC1'],,,['C1=CC=CCC1'],,,376,1.0
13319,18735.0,7964.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=BDD13E7F5C3E08EF0C3099276688E2FB?id=1968EGG6-11:3,1.0,1.26,14,-217008,['CC=1C=CCC=CC1'],,,['CC1=C(C=CC=C1)C'],,,568,1.0
13320,18736.0,7965.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=04E617773C0940CE2230D16832D9A42A?id=1968EGG6-11:2,1.0,1.2,14,-217008,['CC1=CCC=CC=C1'],,,['CC1=C(C=CC=C1)C'],,,568,1.0
13321,18737.0,7966.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=68E2BF7A13E5D8B8398CD3751F2C02C6?id=1968EGG6-11:1,1.0,7.94,13,-217008,['CC1=CC=CC=CC1'],,,['CC1=C(C=CC=C1)C'],,,568,1.0
13373,18823.0,8010.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=5E01DE30AD82A9F355BB183D9D478310?id=1978FRE/POT1827:4,1.0,5.77,13,-204536,[None],,,['CC1=CCCCC1'],,,574,1.0
13374,18824.0,8010.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=5E01DE30AD82A9F355BB183D9D478310?id=1963ELL/FRE2076-2079:3,1.0,3.39,14,-213682,[None],,,['CC1=CCCCC1'],,,577,1.0
13377,18828.0,8013.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=ACCFC5D6E70A5C63C539A354B0FE130C?id=1989MAR/MAR193-206:1,1.0,1.07,12,-187907,['CC(C)(C)SC1=CC=CC=C1'],,,['C1(=CC=CC=C1)S'],['C=C(C)C'],,734,1.0
13384,18845.0,8028.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=BFDC4826AA0C54D46D41184A52CE3151?id=1973SIM/RIC2545:3,1.0,3.3,12,-162132,['C(=C)[C@H]1[C@@H](C1)OC'],,,['COC1CC=CC1'],,,493,1.0
13385,18846.0,8029.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0977566FD81281F2AB3AFB69CC3F3FFC?id=1973SIM/RIC2545:2,1.0,2.4,-5,,['C(=C)[C@H]1[C@@H](C1)OC'],,,[None],,,"510
 
K",1.0
13386,18847.0,8030.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=5EA6A6D22209BE35A41025BE64C17C77?id=1973SIM/RIC2545:1,1.0,9.1,-5,,[None],,,['C(=C)[C@H]1[C@@H](C1)OC'],,,"510
 
K",1.0
13387,18848.0,8031.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C21BF7E492C42E864A83954DE8FBC9B6?id=1977KIR/ZEP124:1,1.0,3.6,-7,,[None],,,[None],[None],,"561
 
K",1.0
13536,19093.0,8145.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=2E14417433830F449A895CFA856FC24C?id=2015LI/LIU2177-2190:2,1.0,1.97,21,-480344,[None],,,['C1(CCCC1)C1C=CCC1'],,,900,1.0
13537,19094.0,8145.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=2E14417433830F449A895CFA856FC24C?id=2012MAG/AGU179-193:1,1.0,6.13,7,-415513,[None],,,['C1(CCCC1)C1C=CCC1'],,,700,1.0
13538,19095.0,8146.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0AE542252B195F07396EFA3956EFA81C?id=2015LI/LIU2177-2190:1,1.0,3.27,18,-382311,[None],,,['C1(CCCC1)C1CC=CC1'],,,900,1.0
13539,19096.0,8146.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0AE542252B195F07396EFA3956EFA81C?id=2012MAG/AGU179-193:2,1.0,2.05,14,-336143,[None],,,['C1(CCCC1)C1CC=CC1'],,,700,1.0
13540,19097.0,8147.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=8D2A58B8B82CA865D4EC4E03304F3A3B?id=2015LI/LIU2177-2190:3,1.0,3.91,19,-377888,[None],,,['C(CC)C1=CC2CCC1C2'],,,900,1.0
13541,19098.0,8148.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=2CFD45E478A832AE634760EC0AAE0B53?id=2015LI/LIU2177-2190:4,1.0,3.27,20,-428057,[None],,,['CC1C2CCC(C1C=C)C2'],,,900,1.0
13542,19099.0,8149.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=AFCD04951BA29F01D189D2CC326AF439?id=2015LI/LIU2177-2190:5,1.0,1.34,20,-390270,[None],,,['C=CCC1CC2CCC1C2'],,,900,1.0
13543,19100.0,8150.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=A3C21443CE51DDC00A0480F16C631D03?id=2015LI/LIU2177-2190:6,1.0,3.49,18,-389875,[None],,,['CC1C2CCCC2C=CC1'],,,900,1.0
13563,19131.0,8171.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=49EAA78E29656979521424DF5179A214?id=2003KAK93-104:13,1.0,1.82,13,-149369,['C1=CC1'],,,[None],,,298,1.0
13564,19133.0,8172.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=AE98F1B57B9A9BEB39EB2088D9C52D0C?id=2003KAK93-104:8,1.0,4.07,13,-141838,['C1=CC1'],,,[None],,,298,1.0
13565,19134.0,8173.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=E42C62570C6A73FF486A13CAF954C268?id=2003KAK93-104:4,1.0,3.44,13,-219660,['C1=CC1'],,,[None],,,298,1.0
13651,19252.0,8227.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=8B9A30E1C717AE4E4A4EB2BD6B936986?id=1944EVA/WAL384:17,2.0,1.3,-10,,[None],[None],,[None],[None],,"548
 
K",2.0
13654,19260.0,8233.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=867EC285F0591F9CE6867986EF0B5D47?id=2015WAN/VIL7205-7221:33,1.0,5.32,10,-141838,[None],,,[None],,,500,1.0
13655,19261.0,8233.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=867EC285F0591F9CE6867986EF0B5D47?id=2015WAN/VIL7205-7221:48,1.0,1.36,10,-76986,[None],,,[None],,,500,1.0
13656,19262.0,8233.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=867EC285F0591F9CE6867986EF0B5D47?id=2012SIR/DAM319-332:5,1.0,3.19,-3,2109,[None],,,[None],,,300,1.0
13657,19263.0,8233.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=867EC285F0591F9CE6867986EF0B5D47?id=2012SIR/DAM319-332:6,1.0,5.9,9,-74885,[None],,,[None],,,500,1.0
13658,19264.0,8233.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=867EC285F0591F9CE6867986EF0B5D47?id=2010WAN/CAO87-98:3,1.0,4.58,6,-49831,[None],,,[None],,,250,1.0
13659,19267.0,8234.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=5A537A425DBFE0802742F850B08EC651?id=2015WAN/VIL7205-7221:65,1.0,1.86,8,-53137,[None],,,[None],,,500,1.0
13660,19268.0,8234.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=5A537A425DBFE0802742F850B08EC651?id=2010RAT/BAN10988-10995:5,1.0,2.31,10,-37646,[None],,,[None],,,300,1.0
13661,19269.0,8235.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=864C60EA0A1B846CD7359648FF763D6C?id=2007TSA/WAL141-148:2,1.0,3.73,8,-45863,[None],,,[None],,,500,1.0
13662,19270.0,8235.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=864C60EA0A1B846CD7359648FF763D6C?id=1987DOB/BER895:1,1.0,3.16,9,-48557,[None],,,[None],,,300,1.0
13663,19271.0,8235.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=864C60EA0A1B846CD7359648FF763D6C?id=1969WAT/OST2080:1,1.0,2,7,-34754,[None],,,[None],,,352,1.0
13664,19272.0,8235.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=864C60EA0A1B846CD7359648FF763D6C?id=2015WAN/VIL7205-7221:61,1.0,2.05,9,-48116,[None],,,[None],,,500,1.0
13665,19273.0,8235.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=864C60EA0A1B846CD7359648FF763D6C?id=2015WAN/VIL7205-7221:12,1.0,4.74,11,-147277,[None],,,[None],,,500,1.0
13666,19274.0,8235.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=864C60EA0A1B846CD7359648FF763D6C?id=2012SIR/DAM319-332:3,1.0,9.79,8,-46898,[None],,,[None],,,500,1.0
13667,19275.0,8235.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=864C60EA0A1B846CD7359648FF763D6C?id=2012SIR/DAM319-332:4,1.0,1.47,3,-10527,[None],,,[None],,,300,1.0
13668,19276.0,8235.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=864C60EA0A1B846CD7359648FF763D6C?id=2010WAN/CAO87-98:2,1.0,5.56,7,-44267,[None],,,[None],,,250,1.0
13669,19279.0,8235.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=864C60EA0A1B846CD7359648FF763D6C?id=1999YAM/MIY2723-2733:2,1.0,7.23,9,-52049,[None],,,[None],,,350,1.0
13670,19280.0,8235.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=864C60EA0A1B846CD7359648FF763D6C?id=1987IMB/MAR81:6,1.0,3.16,10,-71172,[None],,,[None],,,723,1.0
13862,19582.0,8365.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=573A736307E7D31D1B0A4508754FA165?id=1999CAR/FOU3509-3517:1,2.0,5.9,-11,,[None],[None],,['C(C1=CC=CC=C1)(=O)Cl'],[None],,"296
 
K",2.0
13898,19638.0,8402.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=9255D9DB56869BBD200D958C6DEA4A27?id=1997LEW/CHA4097-4102:4,1.0,2.51,13,-198716,['C(=C)C1CCC1'],,,['C1=CCCCC1'],,,839,1.0
13899,19639.0,8402.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=9255D9DB56869BBD200D958C6DEA4A27?id=1978FRE/POT1827:2,1.0,7.24,13,-203705,['C(=C)C1CCC1'],,,['C1=CCCCC1'],,,569,1.0
14224,20075.0,8567.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=43C09620CF3E53B6D2DE7C7CB4B7C880?id=1989GAJ/SQU6717-6728:2,1.0,2.46,-6,,['C(=C)[C@H]1[C@@H](C1)C'],,,['CC1CC=CC1'],,,"553
 
K",1.0
14225,20076.0,8568.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=82D497F8FA5A5F9429DB5E01E860E64F?id=1964ELL/FRE5578-5583:1,1.0,4.68,13,-203705,['C(=C)[C@H]1[C@@H](C1)C'],,,['CC1C=CCC1'],,,569,1.0
14233,20093.0,8580.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=253B1D6E5035F0C3813F72C8DD55418D?id=2009PAR/NGU12199-12206:7,2.0,1.51,7,-184849,[None],,,[None],,,303,2.0
14237,20129.0,8592.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=3E430B663BC93A422309DCF4F8F0D81C?id=2015WAN/VIL7205-7221:4,1.0,2.77,11,-153134,[None],,,[None],,,500,1.0
14238,20131.0,8593.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=E71B98BF10F96B39BAEB6B25C3C2DC9C?id=2010WAN/CAO87-98:1,1.0,1.52,8,-37405,[None],,,[None],,,250,1.0
14239,20132.0,8593.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=E71B98BF10F96B39BAEB6B25C3C2DC9C?id=1987IMB/MAR81:5,1.0,2.51,10,-88133,[None],,,[None],,,723,1.0
14240,20133.0,8594.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=5F43C27B6EEF9C4BB168FDF8FE9B50A2?id=2015WAN/VIL7205-7221:41,1.0,1.52,10,-81588,[None],,,[None],,,500,1.0
14360,20301.0,8678.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=41B96CCD6091A3639F6AAB32E4331203?id=2002TON/NOR5908-5917:1,2.0,1.2,-10,,[None],[None],,['ClC1=CC=CC=C1'],,,"298
 
K",2.0
14376,20322.0,8689.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=32AE62AB2A9102C35B9688C616B8BD01?id=2002TON/NOR5908-5917:2,2.0,7,-11,,[None],[None],,['BrC1=CC=CC=C1'],,,"298
 
K",2.0
14382,20328.0,8692.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=E7C9A43C022E5368BBE679E5593DFA51?id=2002TON/NOR5908-5917:3,2.0,1,-12,8314,[None],[None],,['ClC1=CC=CC=C1'],[None],,280,2.0
14398,20357.0,8709.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=7C6AFFE41F82EA95D7E1DA5A6C5AE028?id=2003VER/PEE2807-2817:5,2.0,9.11,-14,-1380,[None],['C1=CC1'],,[None],,,200,2.0
14399,20358.0,8710.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=42A3FDA56FDB5DF12D02A6AA167FA817?id=2003VER/PEE2807-2817:7,2.0,3.59,-14,-15240,[None],['C1=CC1'],,['C1=CC=CC=C1'],[None],,200,2.0
14400,20359.0,8711.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=15B8A69CE002B4F652E206F8DEBBEC9B?id=2003VER/PEE2807-2817:6,2.0,5.48,-14,-29880,[None],['C1=CC1'],,['C1=CC=CC=C1'],[None],,200,2.0
14401,20361.0,8713.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C8D5618D22DA99CF503563540013D41C?id=2010TRA/KLI8240-8261:20,2.0,5.96,-9,-20038,[None],[None],,['C1(=CC=CC=C1)C1=CC=CC=C1'],,,1246,2.0
14402,20362.0,8713.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C8D5618D22DA99CF503563540013D41C?id=1997PAR/LIN14-18:2,2.0,2.31,-11,-466,[None],[None],,['C1(=CC=CC=C1)C1=CC=CC=C1'],,,300,2.0
14403,20363.0,8713.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C8D5618D22DA99CF503563540013D41C?id=1996HEC/HIP543-550:6,2.0,9.47,-12,,[None],[None],,['C1(=CC=CC=C1)C1=CC=CC=C1'],,,1100,2.0
14404,20364.0,8713.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C8D5618D22DA99CF503563540013D41C?id=2011DUR/OLZ20-26:9,2.0,6.89,-12,,[None],[None],,['C1(=CC=CC=C1)C1=CC=CC=C1'],,,1000,2.0
14405,20366.0,8713.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=C8D5618D22DA99CF503563540013D41C?id=2010TRA/KLI8240-8261:4,2.0,2.03,-11,2303,[None],[None],,['C1(=CC=CC=C1)C1=CC=CC=C1'],,,200,2.0
14406,20368.0,8715.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=06E88FE18B31DD3F88A2F10BC70D8E9A?id=2010TRA/KLI8240-8261:12,2.0,1.21,-14,11657,[None],[None],,['C1=CC=CC=C1'],[None],,200,2.0
14407,20370.0,8716.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B6F9210E6AE7CC810AF1F2ADD99DC6FF?id=2011DUR/OLZ20-26:8,2.0,1.45,-15,-3326,[None],[None],,['C1=CC=CC=C1'],['C1#CC=CC=C1'],,1000,2.0
14435,20401.0,8737.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=EE93AD3AE8BDB2B51B14D31E6CC55463?id=1993SOM/MUL8361-8364:4,2.0,1.66,-11,,[None],[None],,['ClC1=CC=C(C=C1)Cl'],[None],,"603
 
K",2.0
14455,20446.0,8761.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B28E2AA7C0C8DBFBB33B2B1D5CDA8C84?id=1982NES/LEO4962:4,2.0,6.79,-12,,[None],[None],,[None],[None],,"298
 
K",2.0
14456,20447.0,8761.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=B28E2AA7C0C8DBFBB33B2B1D5CDA8C84?id=1997TYN/ORL43-55:25,2.0,1.1,-1,,[None],[None],,[None],[None],,"296
 
K",2.0
14480,20475.0,8778.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=940E7130AD60721070EC34158DE0A16E?id=2015WAN/VIL7205-7221:2,1.0,3.94,11,-153971,[None],,,[None],,,500,1.0
15715,22031.0,9271.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=26E8D0774E0C900F49500DC17DB79AED?id=1969VAN/CAL101:1,2.0,Url Fetch Error,Url Fetch Error,Url Fetch Error,[None],[None],[None],[None],[None],[None],Url Fetch Error,
15791,22145.0,9295.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=F5F2EFCB5CE6E50645BB2391D041FA10?id=2014ROS/TSA7707-7714:2,1.0,1.6,16,-343803,['C[C@H]1[C@H](CCCC1)C'],,,['C[C@H]1[C@@H](CCCC1)C'],,,1100,1.0
15821,22194.0,9328.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=F1966EB3A62311CA29D9516F262FED31?id=1974CUR/SID1851:1,2.0,6.61,-16,-27604,['C1(CCCCC1)N=NC1CCCCC1'],[None],,[None],['C1CCCCC1'],,360,2.0
15955,22359.0,9408.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=275003F3AADEDE858A2E6F46ECD8D84A?id=2004LUT/OUM4133-4141:1,2.0,4.11,-11,,[None],[None],,['C1(=CC=CC=C1)CCC1=CC=CC=C1'],,,250,2.0
15956,22360.0,9408.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=275003F3AADEDE858A2E6F46ECD8D84A?id=1995BOY/NOZ10815-10823:4,2.0,2.91,-11,,[None],[None],,['C1(=CC=CC=C1)CCC1=CC=CC=C1'],,,435,2.0
15957,22361.0,9408.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=275003F3AADEDE858A2E6F46ECD8D84A?id=1988MUL/TRO4899-4905:5,2.0,4.07,-12,,[None],[None],,['C1(=CC=CC=C1)CCC1=CC=CC=C1'],,,300,2.0
15958,22362.0,9408.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=275003F3AADEDE858A2E6F46ECD8D84A?id=2004LUT/OUM4133-4141:2,2.0,4.11,-11,,[None],[None],,['C1(=CC=CC=C1)CCC1=CC=CC=C1'],,,250,2.0
15959,22363.0,9408.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=275003F3AADEDE858A2E6F46ECD8D84A?id=2004DEB/LOR10302-10310:7,2.0,1.66,-14,1674,[None],[None],,['C1(=CC=CC=C1)CCC1=CC=CC=C1'],,,"300
 
K",2.0
15960,22364.0,9408.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=275003F3AADEDE858A2E6F46ECD8D84A?id=1982BEN/WEI1287-1304:16,2.0,2.09,-13,,[None],[None],,['C1(=CC=CC=C1)CCC1=CC=CC=C1'],,,300,2.0
15961,22365.0,9408.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=275003F3AADEDE858A2E6F46ECD8D84A?id=1978EBE/EDE313-324C:4,2.0,1.32,-9,,[None],[None],,['C1(=CC=CC=C1)CCC1=CC=CC=C1'],,,773,2.0
15962,22367.0,9410.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=EF184D9EB856B9EC4CE100814D0BF7A8?id=1989BRA/FRA1053-1061:6,1.0,1.58,10,-186244,[None],,,[None],,,1380,1.0
15969,22374.0,9413.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=E09384B36591AD24013CD64401E1A4D5?id=1989BRA/FRA1053-1061:5,1.0,2.04,15,-349208,[None],,,[None],['C1=CC=C1'],,1380,1.0
15970,22387.0,9415.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=F8E28FB7474677C8A02CE861DF2848D5?id=1997JON/BAC7105-7113:3,1.0,2,14,-300984,[None],,,[None],,,1050,1.0
16078,22508.0,9447.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=3AA7A68100A902D49528B90853256BEC?id=2003KAK93-104:3,1.0,3.26,13,-55647,[None],,,['C1=CC1'],,,298,1.0
16452,22981.0,9604.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=F635967E64508BED415E57CC908D4A68?id=2001HAN/WAL2043-2052:3,1.0,3.47,12,-135700,[None],,,[None],,,673,1.0
16453,22982.0,9604.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=F635967E64508BED415E57CC908D4A68?id=2009SIR/GLA6924-6935:10,1.0,1.06,12,-132800,[None],,,[None],,,300,1.0
16454,22983.0,9605.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=DF0727DA103531F5DFAD9D56781996C7?id=2001HAN/WAL2043-2052:4,1.0,2.57,12,-123500,[None],,,[None],,,673,1.0
16455,22984.0,9605.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=DF0727DA103531F5DFAD9D56781996C7?id=2009SIR/GLA6924-6935:11,1.0,2.44,11,-105018,[None],,,[None],,,300,1.0
16456,22985.0,9606.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=E82454E78203A44D4282D79385342C63?id=2001HAN/WAL2043-2052:5,1.0,1.51,11,-112500,[None],,,[None],,,673,1.0
16457,22986.0,9606.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=E82454E78203A44D4282D79385342C63?id=2009SIR/GLA6924-6935:12,1.0,2.11,11,-126566,[None],,,[None],,,300,1.0
16656,23357.0,9739.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=5931C34499843311E33C8E5C92F07ABB?id=2000MOS/LIN415-425:24,1.0,1.29,31,-415025,[None],,,[None],,,1000,1.0
16657,23358.0,9739.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=5931C34499843311E33C8E5C92F07ABB?id=2000MOS/LIN415-425:23,1.0,3.35,30,-404591,[None],,,[None],,,1000,1.0
16658,23359.0,9739.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=5931C34499843311E33C8E5C92F07ABB?id=2000MOS/LIN415-425:22,1.0,1.74,30,-402479,[None],,,[None],,,1000,1.0
16659,23360.0,9739.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=5931C34499843311E33C8E5C92F07ABB?id=2001BAC/MAC2467-2473:7,1.0,7.08,13,-274178,[None],,,[None],,,1476,1.0
16814,23632.0,9880.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=7FE5A7A310C16B05EEE161176E0FB70F?id=1984ROS/MCM5031:6,1.0,2,15,-344219,['C1(=CC=CC=C1)CC1=CC=NC=C1'],,,[None],[None],,1000,1.0
16817,23638.0,9884.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=0E2B1B6F903066D5628A98945FCC5879?id=1990MAR/MAR1127-1136:2,1.0,6.17,12,-178761,[None],,,['[N+](=O)([O-])C1=CC=C(C=C1)O'],['C=C(C)C'],,703,1.0
16821,23653.0,9895.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=D1CD9778CC632E2D85BFB0DF388446F3?id=1969PAR/ROB49-52:1,1.0,1.35,15,-241951,['ClC1(CC1)Cl'],,,['ClC(=C)CCl'],,,615,1.0
16822,23654.0,9895.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=D1CD9778CC632E2D85BFB0DF388446F3?id=1967PAR/ROB1083-1084:1,1.0,1.35,15,-241951,['ClC1(CC1)Cl'],,,['ClC(=C)CCl'],,,615,1.0
16829,23707.0,9923.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=13E20843840BFB8083D691618373FAF4?id=1956RID/SCA1354:30,2.0,3.45,-13,,[None],[None],,[None],[None],,"520
 
K",2.0
17464,24489.0,10201.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=4ABAD8B9B0AB3C0EA281C601D41A844C?id=1990OND/ZIM547-550:3,1.0,5.75,14,-272715,[None],,,[None],,,773,1.0
17699,24860.0,10388.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=7B10BD6646AAFAFB3DFF27B19EE1C996?id=1989CLA/DAM2031-2033:4,1.0,1,12,-212019,['ClC[Si](C1=CC=CC=C1)(C)C'],,,['Cl[Si](CC1=CC=CC=C1)(C)C'],,,799,1.0
17700,24861.0,10389.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=7DB691AAF79C19BFFAC17041F538A22D?id=1989CLA/DAM2031-2033:3,1.0,2.51,12,-217839,['ClC[Si](C1=CC=C(C=C1)C)(C)C'],,,['Cl[Si](CC1=CC=C(C=C1)C)(C)C'],,,794,1.0
17737,24903.0,10425.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=009373B58C1F0B26111755BFC8559754?id=1995LIF/TAM10251-10260:5,1.0,3.8,14,-241951,['C[C@@H]1O[C@@H]1C'],,,['C[C@@H]1O[C@H]1C'],,,900,1.0
17738,24904.0,10425.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=009373B58C1F0B26111755BFC8559754?id=1971FLO/PAR1980:5,1.0,3.89,14,-258580,['C[C@@H]1O[C@@H]1C'],,,['C[C@@H]1O[C@H]1C'],,,668,1.0
17747,24913.0,10430.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=5319746D7603082010AD7651BF7D1C99?id=1969KWA/SAR4056-4064:2,1.0,1.48,13,-143840,[None],,,['C1=CC=CC1'],['C1=CC=CC1'],,473,1.0
17748,24914.0,10430.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=5319746D7603082010AD7651BF7D1C99?id=1967HER/GRA526-529:2,1.0,1.02,13,-142177,[None],,,['C1=CC=CC1'],['C1=CC=CC1'],,425,1.0
17863,25129.0,10536.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=5F7FFD02F0F19839A1E62671AF653A01?id=2012ROS/MAL846-854:5,1.0,9.12,13,-223700,['C(C)OC1(CCCCC1)OCC'],,,['COC'],['C(C)OC1=CCCCC1'],,543,1.0
17945,25237.0,10584.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=D3A7DF7B5B81529DF93DF04FC3A6065E?id=2001KAL/LEW853-858:1,1.0,1.1,15,-258571,['CC1(CC1)C'],,,['CC=CCC'],,,683,1.0
17992,25321.0,10632.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=CA9018D7E70B6029A4226F788F6B75D1?id=1968JAM/SUA2735:3,2.0,2,-1,,[None],[None],,['CC(C)(C)C1C=CC=CC1'],,,296,2.0
17993,25322.0,10633.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=030073E2B15F09EBA539F791F8EBCCCC?id=1968JAM/SUA2735:2,2.0,2.3,-1,,[None],[None],,['CC(C)(C)C1C=CCC=C1'],,,296,2.0
17994,25323.0,10634.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=47D0B4CEF3D43A49076CD41347314745?id=1968JAM/SUA2735:1,2.0,5.7,-1,,[None],[None],,['C1=CC=CC=C1'],[None],,296,2.0
18012,25344.0,10643.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=11CE18BABD74F63116D864390CEC3C15?id=1988TIM5-45:2,2.0,3.99,-11,,[None],[None],,[None],[None],,298,2.0
18013,25345.0,10643.0,http://kinetics.nist.gov/kinetics/Detail;jsessionid=11CE18BABD74F63116D864390CEC3C15?id=1986TIM/GUT2987-2991:1,2.0,3.99,-11,,[None],[None],,[None],[None],,298,2.0
